customer_id,age,income,region,education,satisfaction_level,signup_date,total_purchases,total_spent,avg_order_value,last_purchase_date,purchased,product_id,price,rating,first_name,last_name,phone_verified,loyalty_tier,days_since_signup,days_since_last_purchase,customer_numeric_id,customer_id_flag_suffix,region_label,loyalty_tier_label,gender_Female,gender_Male,gender_Other,category_Apparel,category_Beauty,category_Books,category_Electronics,category_Home & Kitchen,category_Sports,category_Toys,education_ordinal,satisfaction_ordinal,income_group,income_group_encoded,age_standard,income_standard,total_spent_standard,avg_order_value_standard,price_standard,purchase_per_day,income_log,income_sqrt,days_since_signup_reciprocal,total_spent_yeojohnson,income_boxcox,income_binned_quantile,frequent_buyer
CUST0245,31.8,54103.44,North,Bachelors,Low,2023-04-14,1,41.93,2.81,2023-12-26,1,P016,16.58,3.5,Jamie,Moore,True,Gold,414,158,245,0,2,1,False,True,False,False,False,True,False,False,False,False,1,0,Mid,1,-0.7565622614049496,-0.1923240913048704,-1.048895373352175,-0.930546323089685,-1.3853627140770004,0.0024154589371980675,10.89867153170729,232.60146173229438,0.0024154588788536505,-2.6839073518368712,-0.140917644084235,Q2,0
CUST0246,34.0,34855.93,South,Bachelors,Medium,2022-01-25,3,293.75,97.91666666666667,2024-05-04,1,P039,70.18,4.9,Jamie,Clark,False,Bronze,858,28,246,0,3,0,False,False,True,False,False,True,False,False,False,False,1,1,Low,0,-0.6382754788213114,-1.1494636313462612,-0.33136121697496757,-0.07067928981226844,-1.0063565863439554,0.0034965034965034965,10.459007248644003,186.69742901282814,0.001165501151917236,-0.14313032462983555,-1.1688410878063633,Q1,0
CUST0247,55.0,60359.68,South,PhD,High,2021-07-13,7,658.3,94.04285714285713,2024-04-01,1,P018,446.32,3.6,Taylor,Wilson,False,Bronze,1054,61,247,0,3,0,True,False,False,False,False,False,False,False,False,True,3,2,High,2,0.4908256276588714,0.11878600428612021,0.7073850172689806,-0.1057027137158144,1.6533330570423797,0.006641366223908918,11.008093178557226,245.68207097792057,0.0009487665944139792,1.0231233879154797,0.16895089618886944,Q3,1
CUST0248,41.0,24048.26,Central,High School,High,2021-07-18,5,397.96999999999997,79.594,2024-03-13,1,P037,77.01,4.6,Riley,Lee,False,Bronze,1049,80,248,0,0,0,False,True,False,True,False,False,False,False,False,False,0,2,Low,0,-0.2619084433279172,-1.686907087290388,-0.03439747391392173,-0.23633599486341472,-0.958061589097375,0.004766444232602479,10.087859505829755,155.07501410607705,0.0009532888374328996,0.2878620387105452,-1.818244175484071,Q1,1
CUST0249,22.0,60104.05,West,PhD,Medium,2024-09-11,5,361.2,72.24,2024-05-10,1,P001,16.27,4.9,Sam,Lee,False,Bronze,-102,22,249,0,4,0,False,True,False,False,False,False,False,False,False,True,3,1,High,2,-1.2834761110957016,0.10607404410941278,-0.13916965614722293,-0.30282410115868447,-1.3875547271291877,-0.049019607843137254,11.003849143615556,245.16127345076345,-0.009803922529796326,0.14923666359543628,0.1564769016462982,Q3,1
CUST0250,69.0,49948.91,West,High School,Low,2023-06-02,2,119.22,59.61,2023-08-23,0,P027,171.78,3.4,Jordan,Wilson,False,Silver,365,283,250,0,4,3,False,True,False,False,False,False,False,False,False,True,0,0,Mid,1,1.24355969864566,-0.39892042159840746,-0.8286657849700199,-0.41701294838594266,-0.2879419860141536,0.005479452054794521,10.818775982273275,223.49252783929936,0.0027397259523362755,-1.3680438769697496,-0.3524000741189774,Q2,0
CUST0251,51.0,61742.53,South,Bachelors,High,2022-12-27,4,321.39,80.3475,2024-04-01,1,P027,171.78,3.4,Drew,Smith,False,Platinum,522,61,251,0,3,2,True,False,False,False,False,False,False,False,False,True,1,2,High,2,0.27575875023407465,0.18755232330329363,-0.2526039932347324,-0.22952354067610362,-0.2879419860141536,0.007662835249042145,11.03074447167276,248.48044188627804,0.0019157087755611348,-0.016470791299411886,0.23616842809603192,Q3,0
CUST0252,23.0,36121.09,East,High School,Low,2023-05-18,2,221.13,110.565,2024-05-09,1,P034,369.95,3.9,Drew,Lee,False,Gold,380,23,252,0,1,1,False,True,False,False,False,False,False,False,True,False,0,0,Low,0,-1.2297093917395026,-1.0865497967526558,-0.5382841398409545,0.043675310558233295,1.113320035121248,0.005263157894736842,10.494659868536898,190.05549189644586,0.0026315788781163456,-0.5377239766771564,-1.0969450963033238,Q1,0
C0253X,39.0,16851.57,East,Masters,Medium,2023-04-22,2,90.03,45.015,2023-05-02,1,P021,57.84,4.5,Riley,Wilson,True,Bronze,406,396,253,1,1,0,False,True,False,False,True,False,False,False,False,False,2,1,Low,0,-0.36944188204031553,-2.0447838493453485,-0.9118395679286834,-0.548967518875399,-1.093612847840705,0.0049261083743842365,9.732258446405364,129.813597130655,0.0024630541265257605,-1.7327495477901105,-2.2984881260921806,Q1,0
CUST0254,28.0,48684.42,North,Bachelors,Low,2023-08-15,6,569.5699999999999,94.92833333333333,2024-04-18,1,P038,242.83,2.9,Morgan,Brown,False,Bronze,291,44,254,0,2,0,False,True,False,False,False,False,False,False,True,False,1,0,Mid,1,-0.9608757949585066,-0.4618009384541952,0.45455837246177844,-0.09769705216097188,0.21445326352750413,0.020618556701030927,10.793134880262777,220.64546222390342,0.0034364259987482476,0.8089143767338168,-0.4177610208101286,Q2,1
CUST-0255A,65.0,36173.57,North,Masters,Medium,2021-04-21,1,1873.0,1873.0,2024-03-16,1,P002,400.36,3.0,Taylor,Moore,True,Gold,1137,77,255,1,2,1,False,True,False,True,False,False,False,False,False,False,2,1,Low,0,1.0284928212208633,-1.0839400730501418,4.168542747994873,15.977992093058063,1.3283494445309851,0.0008795074758135445,10.496111664766978,190.193506724073,0.0008795074680782105,2.6366519309269236,-1.0939785978689047,Q1,0
CUST0256,33.0,22949.98,Central,Bachelors,Medium,2024-10-11,7,557.41,79.63,2024-04-15,1,P001,16.27,4.9,Riley,Clark,False,Gold,-132,47,256,0,0,1,True,False,False,False,False,False,False,False,False,True,1,1,Low,0,-0.6920421981775107,-1.7415223187689874,0.41990975304494566,-0.2360105159639546,-1.3875547271291877,-0.05303030303030303,10.041115916102061,151.49250806558058,-0.007575758149678648,0.7771721275640916,-1.8885246869378653,Q1,1
CUST0257,52.8,68823.7,South,Bachelors,Medium,2024-08-31,2,262.48,131.24,2023-06-09,1,P030,384.12,4.8,Jamie,Clark,True,Platinum,-91,358,257,0,3,2,False,True,False,False,False,False,False,False,True,False,1,1,High,2,0.37253884507523305,0.5396845106228426,-0.42046173746545784,0.2305996507342875,1.213516244635749,-0.02197802197802198,11.139317971120088,262.3427147835442,-0.010989012196594747,-0.3005034175871605,0.5738490666822756,Q3,0
CUST0258,26.0,83822.29,North,High School,Medium,2024-08-16,2,41.93,29.27,2024-04-14,1,P038,242.83,2.9,Jamie,Garcia,True,Silver,-76,48,258,0,2,3,True,False,False,False,False,False,False,False,True,False,0,1,Very High,3,-1.068409233670905,1.2855338975757211,-1.048895373352175,-0.691319331986498,0.21445326352750413,-0.02631578947368421,11.336466171484242,289.520793726461,-0.013157896468144272,-2.6839073518368712,1.2579067505001273,Q4,0
CUST0259,23.0,47703.835999999996,North,Bachelors,Very High,2021-07-21,6,547.9100000000001,91.31833333333334,2024-04-24,1,P021,57.84,4.5,Morgan,Lee,True,Gold,1046,38,259,0,2,1,False,True,False,False,True,False,False,False,False,False,1,3,Mid,1,-1.2297093917395026,-0.5105633871414254,0.39284051912554535,-0.13033535291238918,-1.093612847840705,0.0057361376673040155,10.772788055385256,218.41207842058552,0.0009560229354108707,0.7519226104059371,-0.4687839807282473,Q2,1
CUST0260,33.0,53636.13,South,PhD,High,2021-05-05,3,150.12,50.04,2024-03-14,1,P029,197.28,2.6,Taylor,Wilson,False,Gold,1123,79,260,0,3,1,False,True,False,False,False,False,False,True,False,False,3,2,Mid,1,-0.6920421981775107,-0.21556246751336422,-0.7406195399058639,-0.5035360891590908,-0.10763123494712658,0.0026714158504007124,10.88999683111705,231.59475382659252,0.000890471942204168,-1.0627866787730496,-0.16446597494230197,Q2,0
CUST0261,46.0,49459.86,Central,Bachelors,High,2023-04-05,3,321.27,107.08999999999999,2023-10-14,1,P017,336.17,3.8,Alex,Lee,False,Gold,423,231,261,0,0,1,False,True,False,False,True,False,False,False,False,False,1,2,Mid,1,0.006925153453078743,-0.4232398838071422,-0.2529459204000301,0.012257555679791232,0.8744613225312807,0.0070921985815602835,10.808936928712352,222.39572837624377,0.00236406613796534,-0.016998487730366146,-0.37762169879570495,Q2,0
CUST0262,20.0,43139.83,North,Masters,Low,2022-11-26,3,248.8,82.93333333333334,2024-05-12,1,P039,70.18,4.9,Jamie,Lee,True,Silver,553,20,262,0,2,3,False,True,False,False,False,True,False,False,False,False,2,0,Low,0,-1.3910095498081,-0.7375221264062,-0.4594414343093948,-0.20614481324497513,-1.0063565863439554,0.0054249547920434,10.672225159442814,207.7012999477856,0.0018083182313143177,-0.37489230489209285,-0.7103864284198477,Q1,0
CUST0263,48.6,66947.27,Central,Masters,Medium,2021-08-12,7,509.46999999999997,72.78142857142856,2024-05-07,1,P017,336.17,3.8,Drew,Garcia,False,Silver,1024,25,263,0,0,3,False,False,True,False,True,False,False,False,False,False,2,1,High,2,0.1467186237791967,0.44637346170691217,0.28330985050851754,-0.2979290018374391,0.8744613225312807,0.0068359375,11.111675510606217,258.74170518105507,0.000976562490463257,0.6454186431600588,0.48538415467761453,Q3,1
CUST0264,53.0,73182.55,West,Bachelors,High,2022-05-25,1,136.79,136.79,2024-03-27,1,P026,97.94,2.5,Jordan,Lee,False,Bronze,738,66,264,0,4,0,True,False,False,False,False,False,True,False,False,False,1,2,Very High,3,0.38329218894647304,0.7564412591118379,-0.7786019491843492,0.28077764773438896,-0.8100653530254978,0.0013550135501355014,11.2007259479186,270.5227347192838,0.0013550135317748845,-1.1865965843382542,0.7767178717470637,Q4,0
CUST0265,36.0,54583.92,Central,Bachelors,Low,2022-01-28,6,711.17,118.52833333333332,2024-05-21,1,P005,228.93,4.7,Alex,Davis,True,Silver,855,11,265,0,0,3,False,True,False,False,False,False,False,False,False,True,1,0,Mid,1,-0.5307420401089131,-0.16843079777240394,0.8580324275130556,0.11567244859621681,0.11616622667135994,0.007017543859649123,10.907512933109192,233.63201835364947,0.0011695906295954312,1.1383199774731811,-0.11676664952797447,Q2,1
CUST0266,43.0,55805.8,East,High School,Medium,2022-01-25,8,730.52,91.315,2024-05-15,1,P040,147.94,4.8,Jamie,Garcia,False,Silver,858,17,266,0,1,3,True,False,False,False,False,False,False,True,False,False,0,1,Mid,1,-0.1543750046155188,-0.10766918958590195,0.9131681829173086,-0.13036548984752447,-0.4565148607372095,0.009324009324009324,10.929651004743896,236.23251258029663,0.001165501151917236,1.1784986897126681,-0.0556235617320759,Q2,1
CUST0267,20.0,78121.59,East,High School,High,2024-01-04,3,196.44,65.48,2024-05-01,1,P035,130.15,3.4,Taylor,Moore,True,Bronze,149,31,267,0,1,0,False,True,False,False,False,False,False,False,True,False,0,2,Very High,3,-1.3910095498081,1.0020496767121416,-0.6086356541009547,-0.36394180561286216,-0.5823081258933824,0.020134228187919462,11.266034538562893,279.5023971274665,0.0067114089455430235,-0.6998275881316486,1.0024314227650442,Q4,0
CUST0268,36.0,67402.65,Central,High School,High,2023-07-08,3,275.27,91.75666666666666,2023-08-28,1,P031,126.52,3.6,Casey,Davis,False,Gold,329,278,268,0,0,1,False,True,False,False,False,True,False,False,False,False,0,2,High,2,-0.5307420401089131,0.4690185832703788,-0.38401800043081225,-0.12637234594211103,-0.6079758916335122,0.00911854103343465,11.118454449736777,259.62020337408256,0.003039513585425119,-0.23413733683063187,0.5069181037773409,Q3,0
CUST0269,37.0,70078.55,East,Bachelors,Low,2021-10-15,3,510.72,170.24,2023-12-21,1,P002,400.36,3.0,Jamie,Moore,True,Silver,960,163,269,0,1,3,False,False,True,True,False,False,False,False,False,False,1,0,Very High,3,-0.4769753207527139,0.6020856498777876,0.286871591813702,0.5832017918160824,1.3283494445309851,0.003125,11.15738630435678,264.723535032305,0.0010416666558159724,0.6489976893365744,0.6326218162300802,Q4,0
CUST-0270A,49.0,79623.74,West,Bachelors,Medium,2023-05-15,3,492.71,164.23666666666665,2024-05-03,1,P038,242.83,2.9,Drew,Garcia,False,Bronze,383,29,270,1,4,0,True,False,False,False,False,False,False,False,True,False,1,1,Very High,3,0.1682253115216763,1.0767485421795806,0.2355540230886065,0.528925171637594,0.21445326352750413,0.007832898172323759,11.285080127563011,282.17678855639423,0.002610965989269818,0.5966261358515021,1.0702561987872596,Q4,0
CUST0271,24.0,79387.21,South,Bachelors,High,2022-01-11,2,327.77,163.885,2024-02-03,1,P018,446.32,3.6,Riley,Wilson,True,Silver,872,119,271,0,3,3,False,False,True,False,False,False,False,False,False,True,1,2,Very High,3,-1.1759426723833033,1.064986386170518,-0.2344248656130718,0.5257457249808308,1.6533330570423797,0.0022935779816513763,11.282105147544707,281.75736015231263,0.0011467889776744383,0.011325100497655595,1.059601049773553,Q4,0
CUST0272,69.0,73515.57,East,Bachelors,Low,2022-07-25,4,274.47,68.6175,2023-12-03,1,P012,15.62,4.1,Jamie,Davis,False,Bronze,677,181,272,0,1,0,False,True,False,False,False,True,False,False,False,False,1,0,Very High,3,1.24355969864566,0.7730016666463495,-0.38629751486613007,-0.33557541541685876,-1.3921508835289356,0.005908419497784343,11.20526610196953,271.1375481190313,0.001477104852627698,-0.23820374863847302,0.7920719322102013,Q4,0
CUST0273,58.0,57608.87,East,Bachelors,High,2023-08-06,4,328.39,82.0975,2024-03-03,1,P023,185.73,4.4,Drew,Moore,False,Gold,300,90,273,0,1,1,False,True,False,False,False,False,False,False,False,True,1,2,High,2,0.6521257857274689,-0.01800618432119863,-0.23265824192570037,-0.21370164973012565,-0.18930139866572127,0.013333333333333334,10.961449186171201,240.0184784553056,0.0033333332222222263,0.013999441955736781,0.03390342988406084,Q3,0
CUST0274,54.6,48115.31,Central,Bachelors,High,2022-05-27,4,200.44,50.11,2024-05-13,1,P032,69.83,3.6,Jamie,Garcia,True,Silver,736,19,274,0,0,3,False,True,False,False,False,True,False,False,False,False,1,2,Mid,1,0.4693189399163918,-0.49010162169233645,-0.5972380819243649,-0.5029032135212517,-1.0088314397899734,0.005434782608695652,10.78137648385653,219.35202301323778,0.0013586956337133746,-0.6723273913070243,-0.4473372271309841,Q2,0
CUST0275,57.0,56862.6,West,Masters,Very High,2021-06-04,3,2378.05,874.8533333333334,2024-05-02,1,P038,242.83,2.9,Avery,Wilson,False,Bronze,1093,30,275,0,4,0,False,True,False,False,False,False,False,False,True,False,2,3,Mid,1,0.5983590663712698,-0.05511667417399998,5.607628704941536,6.953667688434385,0.21445326352750413,0.0027447392497712718,10.948410696602119,238.45880147312658,0.0009149130748864312,3.0218803147352613,-0.003051450763894418,Q2,0
C0276X,56.0,45380.68,South,High School,Medium,2023-06-27,3,258.48,86.16000000000001,2023-06-07,1,P026,97.94,2.5,Jamie,Smith,False,Bronze,340,360,276,1,3,0,True,False,False,False,False,False,True,False,False,False,0,1,Low,0,0.5445923470150705,-0.626089211795336,-0.4318593096420476,-0.1769722600341052,-0.8100653530254978,0.008823529411764706,10.722863778362553,213.02741607595956,0.0029411763840830477,-0.3218753874179704,-0.5908893912055904,Q1,0
CUST0277,35.0,19855.24,Central,High School,High,2024-02-02,2,154.62,77.31,2023-12-19,1,P020,209.32,3.2,Morgan,Smith,False,Silver,120,165,277,0,0,3,False,True,False,False,False,False,False,True,False,False,0,2,Low,0,-0.5845087594651123,-1.8954174470296135,-0.7277972712072005,-0.25698582281805105,-0.02249627640410682,0.016666666666666666,9.896273594397933,140.908622873123,0.008333332638888946,-1.0232790794893265,-2.092022158304321,Q1,0
CUST0278,57.0,49969.02,Central,Masters,High,2021-07-20,4,171.42000000000002,42.855000000000004,2023-07-05,1,P040,147.94,4.8,Jamie,Davis,False,Gold,1047,332,278,0,0,1,True,False,False,False,False,False,False,True,False,False,2,2,Mid,1,0.5983590663712698,-0.39792039218420133,-0.6799274680655235,-0.5684962528430061,-0.4565148607372095,0.0038204393505253103,10.819178504578314,223.53751363026296,0.0009551098285089797,-0.884618701592725,-0.351364473509725,Q2,0
CUST0279,18.0,61435.47,West,Bachelors,Medium,2021-04-14,2,197.65,98.825,2023-05-23,1,P020,209.32,3.2,Alex,Clark,True,Silver,1144,375,279,0,4,3,True,False,False,False,False,False,False,True,False,False,1,1,High,2,-1.4985429885204984,0.17228285378930938,-0.6051878885175362,-0.0624669749879275,-0.02249627640410682,0.0017482517482517483,11.025758911743901,247.86179616875208,0.0008741258664849138,-0.6914544794177969,0.22128063201839276,Q3,0
CUST0280,28.0,44429.15,South,Bachelors,Low,2024-08-28,3,282.34000000000003,94.11333333333334,2024-05-16,1,P037,77.01,4.6,Avery,Moore,False,Gold,-88,16,280,0,3,1,False,True,False,True,False,False,False,False,False,False,1,0,Low,0,-0.9608757949585066,-0.6734068641324739,-0.36387279160868974,-0.10506553280152718,-0.958061589097375,-0.03409090909090909,10.701673572021488,210.78223359666725,-0.011363637654958824,-0.19866939684065008,-0.6414188004329127,Q1,0
CUST0281,45.0,51529.96,North,Bachelors,High,2024-01-13,2,163.82,81.91,2024-02-09,1,P040,147.94,4.8,Taylor,Smith,False,Platinum,140,113,281,0,2,2,True,False,False,False,False,False,False,True,False,False,1,2,Mid,1,-0.04684156590312044,-0.3202980195431579,-0.7015828552010441,-0.21539685233148043,-0.4565148607372095,0.014285714285714285,10.849938071073051,227.0021145275964,0.007142856632653098,-0.9457129389309846,-0.2713424820217818,Q2,0
CUST0282,57.2,52227.34,South,Bachelors,Medium,2021-01-31,5,338.45,67.69,2023-12-21,1,P022,414.28,2.6,Sam,Moore,False,Silver,1217,163,282,0,3,3,True,False,False,False,False,False,False,False,False,True,1,1,Mid,1,0.6091124102425097,-0.28561872999172694,-0.20399334790157714,-0.34396101761822717,1.4267779015840443,0.004108463434675432,10.863380538424792,228.5330173082218,0.0008216926801832977,0.0567503665849787,-0.23581737441621364,Q2,1
CUST0283,67.0,79423.42,West,High School,Medium,2021-07-11,1,103.36,103.36,2024-01-26,0,P023,185.73,4.4,Jamie,Davis,True,Bronze,1056,127,283,0,4,0,False,True,False,False,False,False,False,False,False,True,0,1,Very High,3,1.1360262599332616,1.066787035851692,-0.8738571586501981,-0.02146567473649317,-0.18930139866572127,0.000946969696969697,11.28256115662443,281.82161024307555,0.000946969688002181,-1.5544337682073581,1.0612328215386502,Q4,0
CUST0284,40.0,48530.13,Central,High School,Low,2022-04-30,5,155.53,38.8825,2024-05-08,1,P027,171.78,3.4,Casey,Miller,False,Platinum,763,24,284,0,0,2,True,False,False,False,False,False,False,False,False,True,0,0,Mid,1,-0.3156751626841164,-0.46947346646602567,-0.7252043235370264,-0.6044119452903761,-0.2879419860141536,0.00655307994757536,10.789960726694428,220.29555147573905,0.0013106159723379296,-1.015419212899447,-0.4257694691582354,Q2,1
CUST-0285A,48.0,79419.4,Central,Bachelors,High,2021-12-07,1,158.14,158.14,2023-04-25,0,P015,377.41,2.9,Casey,Miller,False,Bronze,907,403,285,1,0,0,True,False,False,True,False,False,False,False,False,False,1,2,Very High,3,0.11445859216547712,1.0665871294247842,-0.7177674076918016,0.47380471727532025,1.166069768570661,0.0011025358324145535,11.28251054118729,281.814477981526,0.001102535820258701,-0.9931097488584738,1.061051674351725,Q4,0
CUST0286,47.0,12887.33,North,Bachelors,High,2023-04-13,6,664.5,110.75,2024-03-10,1,P040,147.94,4.8,Morgan,Davis,False,Gold,415,83,286,0,2,1,False,True,False,False,False,False,False,True,False,False,1,2,Low,0,0.06069187280927792,-2.241917444818928,0.7250512541426948,0.045347910458236704,-0.4565148607372095,0.014457831325301205,9.464077529743156,113.52237664883519,0.0024096384961532894,1.0370686545930174,-2.5882107720767946,Q1,1
CUST0287,59.0,79261.4,East,Masters,High,2023-09-22,3,160.7,53.56666666666666,2023-10-25,1,P011,191.14,2.9,Jamie,Moore,False,Silver,253,220,287,0,1,3,True,False,False,False,False,False,True,False,False,False,2,2,Very High,3,0.7058925050836682,1.058730110655783,-0.7104729614987841,-0.4716512117860533,-0.1510472354001285,0.011857707509881422,11.280519146376834,281.53401215483717,0.00395256901373245,-0.9715560878469898,1.0539298659823437,Q4,0
CUST0288,52.0,78353.31,West,Masters,Medium,2023-09-13,2,117.18,58.59,2024-05-05,1,P036,322.89,4.0,Jamie,Miller,True,Platinum,262,27,288,0,4,2,False,False,True,False,False,False,True,False,False,False,2,1,Very High,3,0.32952546959027385,1.0135726412004518,-0.8344785467800805,-0.42623485053731264,0.7805583117795112,0.007633587786259542,11.268996255843627,279.91661258310484,0.0038167937474506207,-1.3906886729278556,1.0129183317904153,Q4,0
CUST0289,54.6,71240.58,North,Bachelors,Medium,2022-03-14,7,873.46,124.78,2024-03-15,1,P039,70.18,4.9,Morgan,Lee,True,Platinum,810,78,289,0,2,2,False,True,False,False,False,True,False,False,False,False,1,1,Very High,3,0.4693189399163918,0.6598710392457783,1.3204604246477434,0.1721942704422773,-1.0063565863439554,0.008641975308641974,11.173831915709034,266.9093104408312,0.001234567885992989,1.4479095896319791,0.6867774701464083,Q4,1
CUST0290,33.0,18785.48,East,Masters,High,2023-04-02,3,383.09000000000003,127.69666666666667,2024-02-17,1,P008,463.82,2.8,Riley,Lee,True,Bronze,426,105,290,0,1,0,True,False,False,False,True,False,False,False,False,False,2,2,Low,0,-0.6920421981775107,-1.9486144368924418,-0.07679644241083541,0.198564088685574,1.7770757293432806,0.007042253521126761,9.840892741170231,137.06013278849542,0.002347417785271883,0.23325684740726285,-2.1644493709131405,Q1,0
CUST0291,43.0,73339.97,North,Bachelors,Medium,2021-05-01,7,667.16,95.30857142857143,2024-05-01,1,P025,437.3,3.5,Jordan,Brown,False,Platinum,1127,31,291,0,2,2,False,True,False,False,False,True,False,False,False,False,1,1,Very High,3,-0.1543750046155188,0.7642694356600415,0.7326306396401269,-0.09425928891733554,1.5895525482335726,0.006211180124223602,11.20287466760821,270.81353363523027,0.0008873114384444416,1.0430145870399088,0.7839783047476675,Q4,1
CUST0292,39.0,54097.85,South,Bachelors,Medium,2021-12-04,7,426.65,60.949999999999996,2024-04-19,1,P035,130.15,3.4,Drew,Davis,False,Platinum,910,43,292,0,3,2,True,False,False,False,False,False,False,False,True,False,1,1,Mid,1,-0.36944188204031553,-0.19260207063979917,0.04732311859222679,-0.4048979004615938,-0.5823081258933824,0.007692307692307693,10.898568207677034,232.58944516035115,0.001098901086825263,0.3879624967811355,-0.14119898412441462,Q2,1
CUST0293,69.0,12887.33,East,Masters,High,2023-02-16,7,526.49,75.21285714285715,2024-03-29,1,P011,191.14,2.9,Sam,Smith,False,Gold,471,64,293,0,1,1,True,False,False,False,False,False,True,False,False,False,2,2,Low,0,1.24355969864566,-2.241917444818928,0.331806520119907,-0.2759462602945373,-0.1510472354001285,0.014861995753715499,9.464077529743156,113.52237664883519,0.0021231422054534565,0.6934652575947627,-2.5882107720767946,Q1,1
CUST0294,66.0,78367.2,Central,Bachelors,Very High,2021-01-05,6,212.26999999999998,35.37833333333333,2024-04-18,1,P038,242.83,2.9,Riley,Lee,True,Platinum,1243,44,294,0,0,2,False,True,False,False,False,False,False,False,True,False,1,3,Very High,3,1.0822595405770625,1.0142633626605873,-0.5635297622121008,-0.6360933983512511,0.21445326352750413,0.004827031375703942,11.269173511810704,279.94142244405344,0.0008045052228117037,-0.5938723505387925,1.0135466650054836,Q4,1
CUST0295,19.0,80995.12,North,Bachelors,High,2023-03-11,2,224.46,112.23,2023-11-02,1,P037,77.01,4.6,Avery,Lee,False,Silver,448,212,295,0,2,3,False,True,False,True,False,False,False,False,False,False,1,2,Very High,3,-1.4447762691642991,1.1449444814164975,-0.5287956610039435,0.05872870965826383,-0.958061589097375,0.004464285714285714,11.302156531272708,284.59641599992085,0.0022321428073182412,-0.5171584903692,1.131855350573815,Q4,0
CUST0296,18.0,20718.78,East,High School,High,2022-06-28,1,51.6,51.6,2023-08-05,1,P007,154.24,3.9,Riley,Garcia,True,Platinum,704,301,296,0,1,2,True,False,False,False,False,True,False,False,False,False,0,2,Low,0,-1.4985429885204984,-1.8524753584993394,-1.0213417426152693,-0.48943200351581895,-0.4119674987088851,0.0014204545454545455,9.938844078556432,143.94019591483124,0.0014204545252776346,-2.4316904770403425,-2.034374224660335,Q1,0
CUST0297,65.0,134854.258,East,Bachelors,Very High,2023-07-21,1,141.88,141.88,2023-02-14,1,P007,154.24,3.9,Alex,Garcia,True,Gold,316,473,297,0,1,1,False,True,False,False,False,True,False,False,False,False,1,3,Very High,3,1.0284928212208633,3.8232499127344077,-0.7640985385896388,0.3267967476858335,-0.4119674987088851,0.0031645569620253164,11.811957319279735,367.22507811967307,0.0031645568618811123,-1.1380559399231873,3.362452809698359,Q4,0
CUST0298,29.0,79994.64,Central,Masters,Medium,2022-08-08,6,549.8,91.63333333333333,2024-03-05,1,P026,97.94,2.5,Jamie,Moore,True,Platinum,663,88,298,0,0,2,True,False,False,False,False,False,True,False,False,False,2,1,Very High,3,-0.9071090756023074,1.0951926450999763,0.3982258719789836,-0.1274874125421133,-0.8100653530254978,0.00904977375565611,11.289727412170839,282.83323708503565,0.0015082956031931282,0.756978176422377,1.086946085169332,Q4,1
C0299X,22.0,58250.42,West,Masters,High,2023-05-17,4,505.86,126.465,2024-05-22,1,P031,126.52,3.6,Taylor,Smith,True,Bronze,381,10,299,1,4,0,False,True,False,False,False,True,False,False,False,False,2,2,High,2,-1.2834761110957016,0.013896792838628795,0.2730235416191454,0.187428491153119,-0.6079758916335122,0.010498687664041995,10.97252374881322,241.35123782570497,0.002624671847121474,0.6350363695572816,0.06556255491149646,Q3,0
CUST-0300A,54.0,70049.1,South,Masters,Very High,2024-02-13,3,248.14999999999998,82.71666666666665,2023-12-25,1,P032,69.83,3.6,Jordan,Garcia,False,Platinum,109,159,300,1,3,2,True,False,False,False,False,True,False,False,False,False,2,3,Very High,3,0.4370589083026722,0.6006211612528061,-0.46129353978809073,-0.20810371402876304,-1.0088314397899734,0.027522935779816515,11.156965979315883,264.6679051188489,0.009174311084925588,-0.3785204895263908,0.6312459733630413,Q4,0
CUST0301,49.0,12887.33,Central,Masters,Medium,2024-09-17,1,59.79,59.79,2023-12-31,0,P029,197.28,2.6,Sam,Garcia,False,Silver,-108,153,301,0,0,3,True,False,False,False,False,False,False,True,False,False,2,1,Low,0,0.1682253115216763,-2.241917444818928,-0.998005213583702,-0.41538555388864207,-0.10763123494712658,-0.009259259259259259,9.464077529743156,113.52237664883519,-0.00925926011659816,-2.249850513399742,-2.5882107720767946,Q1,0
CUST0302,26.0,68131.77,South,Bachelors,High,2023-09-24,4,290.82,72.705,2024-02-26,1,P034,369.95,3.9,Jamie,Brown,False,Bronze,251,96,302,0,3,0,True,False,False,False,False,False,False,False,True,False,1,2,High,2,-1.068409233670905,0.5052762384909756,-0.3397099385943196,-0.2986199987073246,1.113320035121248,0.01593625498007968,11.129213580507635,261.02063136848017,0.003984063586292288,-0.15719878115055902,0.5413096280712781,Q3,0
CUST0303,58.0,51074.13,West,Bachelors,High,2021-11-14,3,313.07,104.35666666666667,2023-12-25,1,P026,97.94,2.5,Morgan,Wilson,True,Bronze,930,159,303,0,4,0,False,True,False,False,False,False,True,False,False,False,1,2,Mid,1,0.6521257857274689,-0.34296551869172665,-0.2763109433620391,-0.012454731131069492,-0.8100653530254978,0.0032258064516129032,10.841052964959138,225.99586279399009,0.0010752688056422709,-0.05349819959075172,-0.2946376541235864,Q2,0
